age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,log_balance
39,technician,married,secondary,no,1,yes,no,unknown,26,may,506,2,-1,0,unknown,no,0.6931471805599453
54,management,married,tertiary,no,203,no,no,cellular,21,nov,70,1,-1,0,unknown,no,5.318119993844216
22,student,single,secondary,no,2162,no,no,telephone,2,feb,168,1,-1,0,unknown,no,7.679251425953058
31,admin.,married,secondary,no,337,no,no,unknown,12,may,51,1,-1,0,unknown,no,5.823045895483019
53,housemaid,married,unknown,no,0,no,no,cellular,22,aug,207,1,-1,0,unknown,no,0.0
59,technician,divorced,secondary,no,2,no,no,cellular,26,aug,164,2,-1,0,unknown,no,1.0986122886681096
59,admin.,married,secondary,no,1365,no,no,unknown,19,jun,327,1,-1,0,unknown,no,7.2196420401307355
56,management,married,tertiary,no,2366,yes,yes,cellular,3,feb,538,2,188,4,failure,no,7.769378609513984
52,management,divorced,tertiary,no,-803,yes,no,cellular,7,aug,131,3,-1,0,unknown,no,
57,entrepreneur,divorced,tertiary,no,873,no,no,unknown,17,jun,441,3,-1,0,unknown,no,6.773080375655535
41,admin.,married,secondary,no,-76,yes,no,cellular,16,apr,263,1,-1,0,unknown,no,
39,housemaid,married,tertiary,no,2990,no,no,telephone,30,apr,127,4,-1,0,unknown,no,8.003363058629947
35,management,divorced,tertiary,no,538,yes,no,unknown,12,may,66,4,-1,0,unknown,no,6.289715570908998
53,management,divorced,tertiary,no,6388,yes,no,telephone,23,jul,203,2,-1,0,unknown,no,8.762333040602343
35,technician,married,secondary,no,840,yes,no,cellular,29,jul,281,4,-1,0,unknown,no,6.734591659972948
25,technician,single,secondary,no,1847,no,no,cellular,26,may,137,2,-1,0,unknown,no,7.521859252201629
34,services,married,secondary,no,40,yes,no,cellular,17,jul,302,2,-1,0,unknown,no,3.713572066704308
38,self-employed,married,secondary,no,30,no,no,unknown,16,jun,91,1,-1,0,unknown,no,3.4339872044851463
42,management,married,primary,no,860,yes,no,unknown,15,may,90,3,-1,0,unknown,no,6.7580945044277305
28,self-employed,single,secondary,no,123,yes,no,unknown,9,may,97,1,-1,0,unknown,no,4.820281565605037
35,blue-collar,married,secondary,no,667,yes,no,cellular,14,may,10,5,324,27,other,no,6.504288173536645
34,admin.,single,secondary,no,601,no,no,cellular,17,nov,184,3,-1,0,unknown,no,6.400257445308821
32,technician,married,secondary,no,616,yes,no,cellular,27,aug,118,7,-1,0,unknown,no,6.424869023905388
38,entrepreneur,married,unknown,no,259,no,no,cellular,18,nov,63,1,-1,0,unknown,no,5.560681631015528
32,management,single,tertiary,no,307,no,no,cellular,25,jan,96,1,201,3,success,no,5.730099782973575
41,management,married,tertiary,no,-29,no,no,cellular,29,jan,41,2,266,2,failure,no,
41,blue-collar,married,secondary,no,849,yes,yes,cellular,12,may,100,4,-1,0,unknown,no,6.745236349484362
26,management,single,tertiary,no,47,yes,no,cellular,18,may,63,1,-1,0,unknown,no,3.8712010109078907
60,retired,married,tertiary,no,2194,yes,no,telephone,20,apr,31,3,263,9,failure,no,7.693937325509272
51,services,married,unknown,no,3413,no,no,cellular,27,aug,146,7,-1,0,unknown,no,8.135639903354386
24,services,single,secondary,no,1299,yes,yes,cellular,18,may,113,2,-1,0,unknown,no,7.170119543449628
37,blue-collar,married,unknown,no,622,yes,no,cellular,11,may,175,1,-1,0,unknown,no,6.434546518787453
44,technician,married,secondary,no,1901,no,no,cellular,6,aug,165,2,-1,0,unknown,no,7.550661243105336
74,retired,divorced,primary,no,166,no,no,cellular,13,aug,99,1,-1,0,unknown,no,5.117993812416755
50,technician,married,secondary,no,1717,no,no,telephone,7,jul,416,8,-1,0,unknown,no,7.4489161025442
31,management,single,tertiary,no,-160,yes,no,unknown,28,may,202,2,-1,0,unknown,no,
31,admin.,married,secondary,no,89,no,no,unknown,7,may,297,3,-1,0,unknown,no,4.499809670330265
25,management,single,tertiary,no,493,yes,no,unknown,4,jun,301,1,-1,0,unknown,no,6.202535517187923
39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20,may,253,1,-1,0,unknown,no,7.8804263442924
30,management,single,tertiary,no,596,no,no,cellular,4,jun,125,2,-1,0,unknown,no,6.391917113392602
60,management,married,secondary,no,0,no,no,cellular,20,may,321,4,87,8,failure,no,0.0
48,technician,married,secondary,no,606,yes,no,cellular,19,aug,231,4,-1,0,unknown,no,6.408528791059498
30,entrepreneur,married,secondary,no,-346,yes,yes,cellular,22,jul,88,1,-1,0,unknown,no,
43,services,single,secondary,no,550,yes,no,cellular,13,may,107,2,-1,0,unknown,no,6.311734809152915
44,technician,single,primary,no,237,yes,no,cellular,25,jul,54,1,-1,0,unknown,no,5.472270673671475
29,blue-collar,single,secondary,no,415,no,yes,cellular,28,jan,161,1,-1,0,unknown,no,6.030685260261263
46,unemployed,married,secondary,no,-125,yes,no,unknown,6,may,23,1,-1,0,unknown,no,
28,blue-collar,single,tertiary,no,1984,yes,no,cellular,4,may,32,2,14,1,failure,no,7.59337419312129
34,entrepreneur,married,tertiary,no,121,yes,no,telephone,18,may,57,6,-1,0,unknown,no,4.804021044733257
42,management,divorced,tertiary,no,266,no,yes,cellular,28,jan,228,1,-1,0,unknown,no,5.58724865840025
59,retired,married,secondary,no,1723,no,no,unknown,19,jun,70,1,-1,0,unknown,no,7.452402451223638
27,blue-collar,single,secondary,no,1049,no,no,telephone,29,jan,389,3,-1,0,unknown,no,6.956545443151569
36,blue-collar,married,primary,no,21,no,no,telephone,20,nov,35,1,-1,0,unknown,no,3.091042453358316
34,blue-collar,single,secondary,no,341,yes,no,unknown,8,may,195,1,-1,0,unknown,no,5.834810737062605
30,management,married,tertiary,no,233,yes,no,unknown,14,may,382,10,-1,0,unknown,no,5.455321115357702
50,technician,married,tertiary,no,247,no,no,unknown,23,may,173,1,-1,0,unknown,no,5.5134287461649825
50,technician,married,tertiary,no,3117,no,no,cellular,20,nov,44,2,164,1,failure,no,8.044947049617722
45,entrepreneur,married,secondary,no,242,no,yes,cellular,4,feb,510,1,198,4,failure,no,5.493061443340548
40,blue-collar,single,unknown,no,24,yes,no,unknown,5,may,185,1,-1,0,unknown,no,3.2188758248682006
49,management,married,tertiary,no,7007,no,no,cellular,17,nov,325,2,-1,0,unknown,no,8.854807632616227
54,retired,married,secondary,no,1851,no,no,unknown,11,jun,296,3,-1,0,unknown,no,7.524021415206125
31,blue-collar,single,secondary,no,573,yes,no,telephone,5,feb,58,1,269,2,failure,no,6.352629396319567
35,self-employed,married,tertiary,no,1178,yes,yes,cellular,15,apr,220,2,183,5,failure,no,7.072421900537371
34,blue-collar,married,tertiary,no,748,yes,yes,cellular,6,may,161,1,-1,0,unknown,no,6.618738983517219
48,admin.,divorced,secondary,no,-407,yes,no,cellular,14,may,210,2,352,1,failure,no,
51,blue-collar,married,secondary,no,4695,no,no,cellular,29,aug,8,10,-1,0,unknown,no,8.454466361507933
47,unemployed,single,tertiary,no,2500,no,no,cellular,30,jan,240,1,-1,0,unknown,no,7.824445930877619
45,retired,single,secondary,yes,86,no,no,cellular,21,nov,64,5,-1,0,unknown,no,4.465908118654584
33,management,married,tertiary,no,968,no,yes,cellular,28,aug,95,10,-1,0,unknown,no,6.876264611890766
33,services,single,secondary,no,192,no,no,cellular,24,jul,255,1,-1,0,unknown,no,5.262690188904886
27,unemployed,single,primary,no,93,no,no,unknown,11,oct,4,1,-1,0,unknown,no,4.543294782270004
47,technician,married,secondary,no,0,yes,no,cellular,25,may,234,1,-1,0,unknown,no,0.0
54,self-employed,divorced,tertiary,no,0,yes,yes,cellular,29,jan,309,3,-1,0,unknown,no,0.0
37,management,married,tertiary,no,-491,yes,no,cellular,5,feb,80,2,-1,0,unknown,no,
43,unknown,married,unknown,no,1517,no,no,unknown,20,jun,45,1,-1,0,unknown,no,7.325148957955575
49,management,married,tertiary,no,0,yes,no,cellular,18,nov,102,1,-1,0,unknown,no,0.0
43,unemployed,married,secondary,no,775,no,no,cellular,14,aug,98,1,106,1,failure,no,6.654152520183219
27,admin.,single,secondary,no,276,yes,no,unknown,19,may,311,2,-1,0,unknown,no,5.6240175061873385
44,services,married,secondary,no,5781,yes,yes,cellular,15,may,195,1,-1,0,unknown,no,8.662504922576291
37,management,divorced,tertiary,no,0,yes,no,cellular,11,may,217,6,-1,0,unknown,no,0.0
50,services,married,secondary,no,901,yes,no,unknown,20,jun,8,6,-1,0,unknown,no,6.804614520062624
50,entrepreneur,married,primary,no,431,yes,no,cellular,20,apr,12,5,-1,0,unknown,no,6.068425588244111
52,services,married,primary,no,911,no,no,unknown,20,jun,29,2,-1,0,unknown,no,6.815639990074331
26,admin.,single,secondary,no,96,no,no,cellular,6,may,606,1,345,1,failure,no,4.574710978503383
35,technician,married,secondary,no,0,yes,yes,cellular,17,nov,199,1,-1,0,unknown,no,0.0
47,services,divorced,secondary,no,-288,yes,no,unknown,28,may,107,7,-1,0,unknown,no,
55,services,divorced,primary,no,2923,yes,no,unknown,15,may,104,2,-1,0,unknown,no,7.980707820869669
26,blue-collar,single,primary,no,16,no,yes,cellular,8,jul,249,2,-1,0,unknown,no,2.833213344056216
37,self-employed,married,secondary,no,744,yes,yes,cellular,21,aug,161,3,-1,0,unknown,no,6.61338421837956
56,blue-collar,married,primary,no,551,no,no,unknown,29,may,27,1,-1,0,unknown,no,6.313548046277095
33,management,married,tertiary,no,322,yes,no,cellular,16,apr,77,3,-1,0,unknown,no,5.777652323222656
36,blue-collar,married,secondary,no,199,yes,no,cellular,9,jul,183,1,-1,0,unknown,no,5.298317366548036
32,management,single,tertiary,no,0,no,no,cellular,22,aug,360,2,-1,0,unknown,no,0.0
30,technician,single,tertiary,no,0,no,no,cellular,28,aug,262,6,-1,0,unknown,no,0.0
39,management,single,tertiary,no,633,no,no,cellular,19,nov,105,2,133,3,failure,no,6.452048954437226
28,management,single,tertiary,no,203,no,no,cellular,29,jan,145,2,-1,0,unknown,no,5.318119993844216
36,self-employed,single,tertiary,no,583,no,no,cellular,30,jan,859,1,235,1,other,no,6.369900982828227
39,admin.,single,secondary,no,2749,yes,no,cellular,19,nov,128,1,-1,0,unknown,no,7.919356190660617
48,management,divorced,secondary,no,769,no,yes,cellular,28,jan,58,2,184,15,other,no,6.646390514847729
34,blue-collar,married,secondary,no,1924,yes,yes,cellular,1,apr,161,2,253,1,failure,no,7.562681246721884
50,blue-collar,married,primary,no,1064,yes,no,cellular,8,aug,31,2,-1,0,unknown,no,6.970730078143525
26,admin.,single,secondary,no,1099,no,no,cellular,15,jan,99,2,225,13,other,no,7.003065458786462
35,entrepreneur,married,secondary,no,2971,no,no,cellular,21,nov,112,2,-1,0,unknown,no,7.99699040583765
44,blue-collar,married,primary,no,2657,yes,no,unknown,20,jun,202,2,-1,0,unknown,no,7.88532923927319
47,management,married,secondary,no,21,yes,no,cellular,18,nov,229,2,-1,0,unknown,no,3.091042453358316
62,management,married,tertiary,no,0,no,no,cellular,13,apr,113,3,182,3,failure,no,0.0
55,management,single,tertiary,no,0,no,no,cellular,3,nov,222,3,187,3,failure,no,0.0
26,management,single,tertiary,no,9447,no,no,cellular,4,sep,113,1,100,2,other,no,9.153558357877198
88,retired,married,secondary,no,433,no,no,telephone,15,sep,161,1,274,1,failure,no,6.073044534100405
28,technician,single,tertiary,no,375,yes,no,cellular,14,may,43,1,350,1,other,no,5.929589143389895
41,services,married,secondary,no,2399,yes,no,cellular,15,may,303,2,351,2,failure,no,7.783224016336037
25,technician,single,tertiary,no,148,no,no,cellular,23,jul,421,1,-1,0,unknown,no,5.003946305945459
40,entrepreneur,divorced,tertiary,no,224,no,no,unknown,20,jun,606,1,-1,0,unknown,no,5.41610040220442
35,blue-collar,married,primary,no,147,yes,no,cellular,5,may,358,1,337,3,failure,no,4.997212273764115
65,retired,divorced,secondary,no,744,no,no,cellular,5,jul,182,1,-1,0,unknown,no,6.61338421837956
40,self-employed,single,tertiary,no,-94,yes,no,cellular,16,jul,90,1,-1,0,unknown,no,
43,management,divorced,tertiary,no,9,yes,no,cellular,26,aug,89,5,401,1,failure,no,2.302585092994046
29,management,single,tertiary,no,1218,no,no,cellular,30,jan,258,2,-1,0,unknown,no,7.105786129481271
48,management,single,secondary,no,1106,no,yes,cellular,8,jul,265,1,-1,0,unknown,no,7.009408932708637
35,blue-collar,married,secondary,no,0,yes,no,cellular,9,jul,277,1,-1,0,unknown,no,0.0
30,technician,single,secondary,no,167,no,no,unknown,14,sep,9,1,-1,0,unknown,no,5.123963979403259
32,management,single,tertiary,no,0,yes,no,cellular,20,apr,415,2,-1,0,unknown,no,0.0
30,student,married,tertiary,no,324,no,no,cellular,25,aug,585,4,-1,0,unknown,no,5.783825182329737
30,admin.,single,secondary,no,127,yes,no,cellular,18,may,16,6,368,1,other,no,4.852030263919617
24,admin.,married,secondary,no,230,yes,no,cellular,15,may,73,1,-1,0,unknown,no,5.442417710521793
29,technician,married,secondary,no,344,yes,yes,unknown,28,may,279,2,-1,0,unknown,no,5.84354441703136
44,management,married,tertiary,no,105,yes,no,unknown,6,may,1529,2,-1,0,unknown,no,4.663439094112067
42,blue-collar,married,secondary,no,634,yes,no,cellular,24,jul,256,2,-1,0,unknown,no,6.453624998892692
45,housemaid,married,primary,no,317,yes,no,cellular,8,apr,325,2,-1,0,unknown,no,5.762051382780177
57,housemaid,married,primary,no,2234,no,no,unknown,11,jun,201,5,-1,0,unknown,no,7.711996507047669
36,blue-collar,married,primary,no,223,yes,no,unknown,14,jul,12,3,-1,0,unknown,no,5.4116460518550396
49,technician,married,primary,no,230,yes,no,unknown,8,may,96,1,-1,0,unknown,no,5.442417710521793
30,technician,single,tertiary,no,0,no,no,cellular,15,sep,214,2,-1,0,unknown,no,0.0
48,management,divorced,tertiary,no,313,no,no,cellular,8,may,208,1,-1,0,unknown,no,5.749392985908253
32,services,married,secondary,no,289,yes,no,cellular,2,feb,63,1,257,2,failure,no,5.66988092298052
35,technician,married,secondary,no,0,yes,no,cellular,6,apr,139,1,-1,0,unknown,no,0.0
40,entrepreneur,married,primary,no,3676,yes,yes,unknown,15,may,101,1,-1,0,unknown,no,8.209852481301272
32,housemaid,married,primary,no,-184,yes,no,cellular,6,feb,129,2,197,1,failure,no,
37,admin.,single,tertiary,no,3954,yes,no,cellular,12,aug,87,1,117,2,failure,no,8.282735880201754
37,management,married,tertiary,no,2951,no,no,cellular,21,nov,101,3,-1,0,unknown,no,7.990238185720363
43,management,married,tertiary,no,78,yes,no,cellular,21,nov,36,1,109,1,other,no,4.3694478524670215
48,technician,married,secondary,no,1526,no,no,cellular,6,aug,273,2,-1,0,unknown,no,7.3310603052186325
36,technician,married,secondary,no,0,yes,no,cellular,21,jul,193,5,-1,0,unknown,no,0.0
33,unemployed,single,secondary,no,233,yes,no,unknown,8,may,221,4,-1,0,unknown,no,5.455321115357702
33,management,married,secondary,no,67,yes,yes,unknown,23,may,316,4,-1,0,unknown,no,4.219507705176107
36,services,single,primary,no,38,no,no,unknown,6,jun,308,4,-1,0,unknown,no,3.6635616461296463
65,retired,married,tertiary,no,1948,no,no,cellular,2,feb,102,2,-1,0,unknown,no,7.575071699507561
50,housemaid,married,primary,no,5296,no,no,cellular,19,nov,64,7,-1,0,unknown,no,8.574895901544526
34,management,single,tertiary,no,612,no,no,cellular,30,apr,192,1,-1,0,unknown,no,6.418364935936212
35,entrepreneur,married,secondary,no,4872,yes,no,cellular,15,may,34,3,-1,0,unknown,no,8.491465042843506
32,management,single,tertiary,no,131,yes,no,cellular,11,aug,112,1,81,1,other,no,4.882801922586371
34,technician,single,secondary,no,4943,yes,yes,cellular,19,nov,117,2,-1,0,unknown,no,8.505929999137527
34,blue-collar,married,secondary,no,-257,yes,no,cellular,15,may,160,1,368,4,failure,no,
33,blue-collar,married,primary,no,331,yes,no,unknown,30,may,139,3,-1,0,unknown,no,5.805134968916488
45,blue-collar,married,secondary,no,105,yes,yes,unknown,13,may,119,1,-1,0,unknown,no,4.663439094112067
35,blue-collar,married,secondary,no,1160,no,yes,telephone,19,nov,62,1,-1,0,unknown,no,7.057036981697891
53,technician,married,secondary,no,4930,no,yes,cellular,2,feb,228,2,-1,0,unknown,no,8.503297086224126
39,services,divorced,primary,no,471,yes,no,unknown,6,may,161,2,-1,0,unknown,no,6.156978985585555
38,blue-collar,married,secondary,no,35,yes,no,unknown,28,may,130,2,-1,0,unknown,no,3.58351893845611
35,management,single,tertiary,no,1750,yes,no,cellular,22,oct,422,1,175,4,success,no,7.467942332285852
52,blue-collar,married,secondary,no,5275,no,yes,cellular,22,jul,1029,3,-1,0,unknown,no,8.570923513837204
30,technician,single,secondary,no,728,yes,no,cellular,5,feb,393,1,261,1,other,no,6.591673732008658
37,self-employed,married,tertiary,no,0,no,no,unknown,6,jun,143,1,-1,0,unknown,no,0.0
33,self-employed,married,tertiary,no,263,no,no,cellular,16,nov,79,4,94,3,failure,no,5.575949103146316
52,management,married,tertiary,no,601,yes,no,unknown,14,may,249,2,-1,0,unknown,no,6.400257445308821
29,admin.,married,secondary,no,6429,yes,yes,cellular,14,may,535,1,352,2,failure,no,8.768729817231666
28,admin.,single,secondary,no,1076,yes,no,unknown,2,jun,537,5,-1,0,unknown,no,6.981934677156389
37,blue-collar,married,secondary,no,-57,yes,yes,cellular,7,may,55,5,-1,0,unknown,no,
33,admin.,single,tertiary,no,2,no,no,cellular,29,jan,132,2,-1,0,unknown,no,1.0986122886681096
32,technician,married,tertiary,no,514,yes,no,unknown,20,may,414,2,-1,0,unknown,no,6.244166900663736
25,blue-collar,single,secondary,no,-375,yes,no,cellular,14,jul,61,2,-1,0,unknown,no,
37,technician,married,secondary,no,28,no,no,cellular,21,aug,101,2,-1,0,unknown,no,3.367295829986474
34,management,single,tertiary,no,404,yes,no,cellular,5,feb,10,6,-1,0,unknown,no,6.003887067106539
40,unemployed,married,secondary,no,3430,yes,no,cellular,20,nov,1855,3,-1,0,unknown,no,8.14060704285845
40,management,married,secondary,no,99,no,no,cellular,9,feb,15,5,-1,0,unknown,no,4.605170185988092
38,services,married,secondary,no,2669,yes,no,cellular,20,apr,208,2,-1,0,unknown,no,7.8898337513942955
39,management,single,tertiary,no,202,yes,no,cellular,12,may,59,1,301,1,other,no,5.313205979041787
37,management,single,unknown,no,715,yes,no,unknown,20,may,247,2,-1,0,unknown,no,6.573680166960646
35,blue-collar,married,secondary,no,674,yes,no,unknown,30,may,274,2,-1,0,unknown,no,6.51471269087253
33,management,single,tertiary,no,312,no,no,cellular,11,aug,271,1,369,3,failure,no,5.746203190540153
38,management,married,tertiary,no,1463,yes,no,cellular,25,aug,425,4,-1,0,unknown,no,7.288927694521257
37,management,married,tertiary,no,789,yes,yes,cellular,11,aug,93,1,190,2,other,no,6.672032945461067
29,unemployed,single,tertiary,no,7,no,no,cellular,6,may,51,1,179,1,failure,no,2.0794415416798357
42,services,married,primary,no,473,yes,no,cellular,30,jan,54,1,-1,0,unknown,no,6.161207321695077
45,management,divorced,tertiary,no,3150,yes,no,cellular,17,nov,101,2,-1,0,unknown,no,8.055475141757274
42,services,married,tertiary,no,12223,yes,no,cellular,19,nov,36,1,-1,0,unknown,no,9.411156511406302
33,blue-collar,married,secondary,no,1541,yes,no,unknown,23,may,423,2,-1,0,unknown,no,7.340835554123275
35,blue-collar,single,secondary,no,142,yes,no,cellular,7,may,266,2,168,1,failure,no,4.962844630259907
30,technician,single,tertiary,no,3,yes,no,unknown,7,may,174,1,-1,0,unknown,no,1.3862943611198906
31,blue-collar,single,secondary,no,1207,yes,no,cellular,17,apr,163,2,-1,0,unknown,no,7.0967213784947605
45,technician,married,secondary,no,351,yes,no,telephone,29,aug,18,2,-1,0,unknown,no,5.863631175598097
44,admin.,divorced,secondary,no,777,yes,no,cellular,18,may,517,3,350,2,failure,no,6.656726524178391
31,services,married,primary,no,997,yes,no,cellular,3,feb,256,1,190,3,failure,no,6.905753276311464
30,admin.,married,secondary,no,15,yes,no,unknown,9,may,257,1,-1,0,unknown,no,2.772588722239781
54,management,married,tertiary,no,2819,no,no,cellular,7,aug,123,3,-1,0,unknown,no,7.944492163932159
35,blue-collar,married,secondary,no,126,yes,no,cellular,16,apr,472,1,-1,0,unknown,no,4.844187086458591
36,admin.,married,secondary,no,953,yes,no,cellular,17,feb,38,1,-1,0,unknown,no,6.860663671448287
55,housemaid,married,primary,no,10,no,no,cellular,4,feb,174,3,-1,0,unknown,no,2.3978952727983707
45,management,married,tertiary,yes,-577,yes,yes,cellular,24,jul,204,1,-1,0,unknown,no,
30,unemployed,single,tertiary,no,1159,no,no,cellular,12,aug,95,1,68,1,success,no,7.05617528410041
57,unemployed,married,secondary,no,1350,no,no,cellular,25,jun,131,1,388,1,failure,no,7.208600337960199
59,housemaid,married,primary,no,88,yes,no,cellular,28,jul,63,5,-1,0,unknown,no,4.48863636973214
47,blue-collar,married,primary,no,-245,yes,yes,unknown,12,jun,67,4,-1,0,unknown,no,
34,technician,single,secondary,no,161,no,yes,cellular,8,aug,61,2,-1,0,unknown,no,5.087596335232384
46,unemployed,divorced,secondary,no,41,yes,no,unknown,12,may,249,4,-1,0,unknown,no,3.7376696182833684
56,services,divorced,secondary,no,450,no,no,unknown,9,jun,47,1,-1,0,unknown,no,6.111467339502679
24,student,single,unknown,no,782,no,no,cellular,4,may,12,7,91,1,other,no,6.663132695990803
40,admin.,married,secondary,no,-666,yes,no,unknown,27,may,107,2,-1,0,unknown,no,
50,management,married,tertiary,no,-151,yes,no,cellular,18,nov,63,2,-1,0,unknown,no,
31,blue-collar,married,primary,no,55,yes,yes,cellular,17,apr,340,2,-1,0,unknown,no,4.02535169073515
37,management,married,tertiary,no,-666,yes,no,cellular,18,nov,204,2,-1,0,unknown,no,
45,blue-collar,married,secondary,no,87,yes,no,cellular,14,may,96,1,360,3,failure,no,4.477336814478207
45,management,married,primary,no,4629,no,no,telephone,2,apr,285,2,-1,0,unknown,no,8.440312147080279
36,blue-collar,single,primary,no,2176,yes,no,unknown,28,may,52,2,-1,0,unknown,no,7.685703061234547
57,management,married,tertiary,no,3431,yes,no,cellular,21,nov,55,2,189,1,failure,no,8.140898460607852
39,management,married,tertiary,no,208,no,no,cellular,20,aug,170,4,-1,0,unknown,no,5.342334251964811
47,services,married,secondary,no,0,yes,no,cellular,9,jul,173,1,-1,0,unknown,no,0.0
44,services,divorced,secondary,no,240,yes,no,unknown,8,may,155,2,-1,0,unknown,no,5.484796933490655
39,admin.,married,secondary,no,1388,yes,no,cellular,15,jul,150,5,-1,0,unknown,no,7.236339342754344
40,services,married,secondary,no,5807,yes,no,unknown,20,jun,98,1,-1,0,unknown,no,8.666991556504632
48,management,divorced,secondary,no,17,yes,no,cellular,17,nov,195,1,-1,0,unknown,no,2.8903717578961645
56,services,married,secondary,no,0,no,no,cellular,13,aug,112,4,-1,0,unknown,no,0.0
50,blue-collar,single,primary,no,1743,yes,no,unknown,6,jun,49,5,-1,0,unknown,no,7.463936604468925
29,services,single,secondary,no,1008,yes,no,unknown,23,may,426,9,-1,0,unknown,no,6.9167150203536085
33,technician,single,secondary,no,151,yes,no,cellular,20,apr,104,3,236,6,failure,no,5.0238805208462765
57,blue-collar,married,unknown,no,3196,no,no,cellular,28,aug,161,4,-1,0,unknown,no,8.069968149059841
54,management,married,tertiary,no,1411,no,no,cellular,12,aug,56,2,-1,0,unknown,no,7.252762418053187
64,retired,divorced,secondary,no,630,no,no,cellular,21,aug,97,1,-1,0,unknown,no,6.447305862541213
61,retired,married,primary,no,0,yes,yes,telephone,18,aug,280,13,-1,0,unknown,no,0.0
36,blue-collar,married,secondary,no,561,yes,no,unknown,9,jun,198,2,-1,0,unknown,no,6.331501849893691
50,management,married,secondary,no,0,yes,no,unknown,14,may,94,4,-1,0,unknown,no,0.0
30,technician,single,secondary,no,281,no,no,cellular,12,aug,105,2,-1,0,unknown,no,5.641907070938114
40,technician,married,secondary,no,40,yes,no,cellular,21,nov,73,1,-1,0,unknown,no,3.713572066704308
40,management,married,tertiary,no,0,no,no,cellular,14,jul,109,8,-1,0,unknown,no,0.0
30,admin.,divorced,primary,no,1032,yes,no,unknown,29,may,52,5,-1,0,unknown,no,6.940222469119639
55,management,divorced,tertiary,no,-207,no,no,cellular,2,feb,211,1,-1,0,unknown,no,
59,housemaid,married,primary,no,235,no,no,cellular,13,aug,119,2,-1,0,unknown,no,5.4638318050256105
37,admin.,married,tertiary,no,0,yes,no,cellular,17,nov,65,2,119,1,failure,no,0.0
53,services,married,secondary,no,367,yes,yes,cellular,29,jan,155,1,261,2,failure,no,5.908082938168931
56,management,married,tertiary,no,505,yes,yes,cellular,5,may,221,1,169,3,failure,no,6.226536669287466
33,services,married,secondary,no,804,yes,yes,unknown,8,may,266,1,-1,0,unknown,no,6.690842277418564
49,services,married,secondary,no,-301,yes,no,cellular,12,may,187,4,-1,0,unknown,no,
47,technician,married,tertiary,yes,-813,yes,yes,unknown,16,jun,179,25,-1,0,unknown,no,
34,admin.,married,secondary,no,79,yes,no,unknown,23,may,83,1,-1,0,unknown,no,4.382026634673881
33,blue-collar,married,primary,no,50,yes,no,cellular,7,may,246,2,-1,0,unknown,no,3.9318256327243257
31,blue-collar,single,secondary,no,1205,yes,no,cellular,16,apr,462,1,328,2,other,no,7.095064377287131
44,technician,single,secondary,no,365,yes,no,unknown,8,may,169,2,-1,0,unknown,no,5.902633333401366
50,admin.,married,secondary,no,-1415,no,no,cellular,19,aug,358,2,-1,0,unknown,no,
39,admin.,single,secondary,no,223,no,no,cellular,4,feb,277,1,-1,0,unknown,no,5.4116460518550396
41,management,married,tertiary,no,1897,yes,no,unknown,19,may,335,3,-1,0,unknown,no,7.5485559791698735
33,management,married,tertiary,no,22867,yes,no,cellular,10,aug,73,1,440,2,failure,no,10.037493832383863
40,housemaid,married,secondary,no,949,no,no,cellular,8,aug,182,1,-1,0,unknown,no,6.856461984594587
42,services,married,secondary,no,1165,yes,no,cellular,18,may,485,6,-1,0,unknown,no,7.061334366910438
37,management,divorced,secondary,no,1655,yes,no,cellular,12,may,178,1,175,2,failure,no,7.412160334945205
56,blue-collar,married,unknown,no,260,yes,no,telephone,30,jul,250,2,-1,0,unknown,no,5.564520407322694
49,blue-collar,divorced,primary,no,0,yes,no,cellular,29,jul,468,2,-1,0,unknown,no,0.0
35,entrepreneur,single,tertiary,no,-880,no,yes,cellular,24,jul,77,3,-1,0,unknown,no,
41,management,divorced,tertiary,no,107,yes,no,cellular,17,jul,122,17,-1,0,unknown,no,4.68213122712422
52,blue-collar,married,primary,no,1624,no,no,unknown,20,jun,114,3,-1,0,unknown,no,7.393263094763838
33,technician,single,tertiary,no,1257,yes,no,cellular,22,jul,66,1,-1,0,unknown,no,7.1372784372603855
40,admin.,single,unknown,no,355,yes,no,cellular,7,apr,345,2,138,6,other,no,5.87493073085203
44,blue-collar,divorced,secondary,no,579,yes,no,unknown,6,may,198,2,-1,0,unknown,no,6.363028103540465
39,blue-collar,married,secondary,no,1403,no,no,cellular,11,may,214,8,326,2,failure,no,7.247080584585756
39,blue-collar,married,primary,no,-176,no,no,cellular,9,jul,176,1,-1,0,unknown,no,
28,management,single,secondary,no,-513,no,yes,cellular,29,jul,95,8,-1,0,unknown,no,
45,technician,single,secondary,no,586,no,yes,cellular,28,jul,32,3,-1,0,unknown,no,6.375024819828097
63,retired,divorced,primary,no,1840,no,no,cellular,12,mar,71,3,-1,0,unknown,no,7.518064181233078
32,technician,single,tertiary,no,720,no,no,cellular,12,aug,234,4,-1,0,unknown,no,6.580639137284949
28,blue-collar,single,secondary,no,97,yes,no,unknown,7,may,67,1,-1,0,unknown,no,4.584967478670572
36,management,single,tertiary,no,13,no,yes,cellular,18,nov,106,1,-1,0,unknown,no,2.639057329615259
